Klimakennwert,Jahreszeit,Landkreis Name,Landkreis Kennziffer (Kreisschlüssel),Median der Änderungen,Minimum,Maximum,Einheit,HYRAS Beobachtungen 1971-2000,Experteneinschätzung zur Belastbarkeit 
Eistage,ganzes Jahr,Region um Kempten (Allgäu) ,09763_09780,-35.1,-58.4,-16.6,Tage/Jahr, 34.2,Abnahme 
Eistage,ganzes Jahr,Region um Worms ,07319_07331_07332_06431_07338_07311_07318_07314,-13.8,-33.8,-4.8,Tage/Jahr, 14.4,Abnahme 
Eistage,ganzes Jahr,Heidenheim,08135,-26.1,-45.1,-9.8,Tage/Jahr, 31.2,Abnahme 
Eistage,ganzes Jahr,Ostalbkreis,08136,-23.2,-41.1,-8.4,Tage/Jahr, 25.7,Abnahme 
Eistage,ganzes Jahr,Region um  Neustadt an der Weinstraße,07316_07337_07332_07313,-14.6,-34.5,-5.3,Tage/Jahr, 16.0,Abnahme 
Eistage,ganzes Jahr,Region um  Kassel,06611_06633_03159,-22.1,-41.9,-8.1,Tage/Jahr, 22.2,Abnahme 
Eistage,ganzes Jahr,Region um  Salzgitter,03102_03254_03157_03158_03153_03101,-19.8,-38.6,-8.0,Tage/Jahr, 21.0,Abnahme 
Eistage,ganzes Jahr,Region um  Emden,03402_03452_03457,-11.0,-25.4,-5.2,Tage/Jahr, 12.9,Abnahme 
Eistage,ganzes Jahr,Neckar-Odenwald-Kreis,08225,-19.2,-40.0,-7.0,Tage/Jahr, 21.6,Abnahme 
Eistage,ganzes Jahr,Rhein-Neckar-Kreis,08226,-13.4,-33.9,-4.6,Tage/Jahr, 14.1,Abnahme 
Eistage,ganzes Jahr,Goslar,03153,-25.3,-49.9,-10.4,Tage/Jahr, 29.4,Abnahme 
Eistage,ganzes Jahr,Gifhorn,03151,-17.7,-39.4,-7.8,Tage/Jahr, 18.4,Abnahme 
Eistage,ganzes Jahr,Peine,03157,-17.2,-37.4,-7.1,Tage/Jahr, 17.6,Abnahme 
Eistage,ganzes Jahr,Salzlandkreis,15089,-18.9,-39.2,-7.5,Tage/Jahr, 18.7,Abnahme 
Eistage,ganzes Jahr,Northeim,03155,-19.8,-40.7,-7.6,Tage/Jahr, 20.8,Abnahme 
Eistage,ganzes Jahr,Mansfeld-Südharz,15087,-23.3,-44.0,-8.8,Tage/Jahr, 23.8,Abnahme 
Eistage,ganzes Jahr,Jerichower Land,15086,-18.9,-42.5,-7.6,Tage/Jahr, 19.3,Abnahme 
Eistage,ganzes Jahr,Wolfenbüttel,03158,-18.7,-37.7,-7.5,Tage/Jahr, 19.0,Abnahme 
Eistage,ganzes Jahr,Göttingen,03159,-23.9,-44.3,-8.9,Tage/Jahr, 23.1,Abnahme 
Eistage,ganzes Jahr,Börde,15083,-19.8,-39.7,-8.2,Tage/Jahr, 19.5,Abnahme 
Eistage,ganzes Jahr,Anhalt-Bitterfeld,15082,-19.1,-42.1,-7.5,Tage/Jahr, 19.1,Abnahme 
Eistage,ganzes Jahr,Altmarkkreis Salzwedel,15081,-18.3,-41.4,-7.9,Tage/Jahr, 19.2,Abnahme 
Eistage,ganzes Jahr,Region um Halle (Saale) ,15002_15088,-18.7,-40.9,-7.3,Tage/Jahr, 20.0,Abnahme 
Eistage,ganzes Jahr,Hameln-Pyrmont,03252,-17.9,-38.1,-7.1,Tage/Jahr, 16.9,Abnahme 
Eistage,ganzes Jahr,Nordsachsen,14730,-19.7,-42.3,-7.7,Tage/Jahr, 19.9,Abnahme 
Eistage,ganzes Jahr,Wunsiedel im Fichtelgebirge,09479,-38.7,-63.1,-16.2,Tage/Jahr, 43.2,Abnahme 
Eistage,ganzes Jahr,Region um Freiburg im Breisgau ,08311_08316_08315,-19.8,-33.1,-6.6,Tage/Jahr, 20.0,Abnahme 
Eistage,ganzes Jahr,Region um Rosenheim ,09163_09187,-25.8,-43.2,-7.9,Tage/Jahr, 26.8,Abnahme 
Eistage,ganzes Jahr,Region um  Mülheim an der Ruhr,05117_05112_05158_05119_05113,-11.0,-28.3,-4.4,Tage/Jahr, 8.3,Abnahme 
Eistage,ganzes Jahr,Region um Hamm ,05915_05978_05974_05570_05558,-12.9,-31.4,-5.2,Tage/Jahr, 11.4,Abnahme 
Eistage,ganzes Jahr,Region um Herne ,05916_05513_05562_05911,-11.2,-28.5,-4.6,Tage/Jahr, 9.2,Abnahme 
Eistage,ganzes Jahr,Region um Frankenthal (Pfalz) ,07311_07318_07314_07338_08222,-11.5,-31.7,-3.5,Tage/Jahr, 11.5,Abnahme 
Eistage,ganzes Jahr,Region um Düsseldorf ,05111_05162_05158_05112,-10.5,-27.8,-4.1,Tage/Jahr, 7.7,Abnahme 
Eistage,ganzes Jahr,Region um Neumünster ,01004_01058_01060_01057_01002,-17.1,-37.1,-7.5,Tage/Jahr, 17.3,Abnahme 
Eistage,ganzes Jahr,Weilheim-Schongau,09190,-26.2,-44.4,-8.7,Tage/Jahr, 29.2,Abnahme 
Eistage,ganzes Jahr,Region um Baden-Baden ,08211_08216,-14.9,-27.9,-4.6,Tage/Jahr, 17.0,Abnahme 
Eistage,ganzes Jahr,Gütersloh,05754,-13.6,-34.2,-5.7,Tage/Jahr, 12.3,Abnahme 
Eistage,ganzes Jahr,Herford,05758,-14.9,-34.6,-6.5,Tage/Jahr, 13.3,Abnahme 
Eistage,ganzes Jahr,Region um Regensburg ,09362_09375,-26.1,-43.9,-9.4,Tage/Jahr, 30.3,Abnahme 
Eistage,ganzes Jahr,Region um Weiden in der Oberpfalz ,09363_09374,-31.7,-52.0,-13.2,Tage/Jahr, 35.5,Abnahme 
Eistage,ganzes Jahr,Region um Ulm ,08421_08425_09775,-25.9,-42.5,-8.8,Tage/Jahr, 30.6,Abnahme 
Eistage,ganzes Jahr,Region um  Bremerhaven,04012_03352_03461,-14.2,-28.8,-6.3,Tage/Jahr, 14.7,Abnahme 
Eistage,ganzes Jahr,Kitzingen,09675,-18.2,-39.9,-6.9,Tage/Jahr, 20.2,Abnahme 
Eistage,ganzes Jahr,Haßberge,09674,-21.0,-43.1,-8.5,Tage/Jahr, 22.8,Abnahme 
Eistage,ganzes Jahr,Main-Spessart,09677,-21.3,-42.2,-7.8,Tage/Jahr, 21.3,Abnahme 
Eistage,ganzes Jahr,Miltenberg,09676,-17.9,-37.7,-6.4,Tage/Jahr, 19.4,Abnahme 
Eistage,ganzes Jahr,Aschaffenburg,09671,-17.1,-38.4,-6.5,Tage/Jahr, 19.1,Abnahme 
Eistage,ganzes Jahr,Donau-Ries,09779,-24.2,-42.5,-8.4,Tage/Jahr, 28.7,Abnahme 
Eistage,ganzes Jahr,Röhn-Grabfeld,09673,-28.4,-47.5,-11.2,Tage/Jahr, 28.2,Abnahme 
Eistage,ganzes Jahr,Bad Kissingen,09672,-25.5,-44.4,-10.0,Tage/Jahr, 24.6,Abnahme 
Eistage,ganzes Jahr,Günzburg,09774,-22.0,-39.2,-7.4,Tage/Jahr, 27.4,Abnahme 
Eistage,ganzes Jahr,Neu-Ulm,09775,-22.6,-39.0,-7.4,Tage/Jahr, 27.5,Abnahme 
Eistage,ganzes Jahr,Ostallgäu,09777,-29.9,-51.2,-11.5,Tage/Jahr, 31.3,Abnahme 
Eistage,ganzes Jahr,Würzburg,09679,-18.1,-41.0,-6.8,Tage/Jahr, 20.0,Abnahme 
Eistage,ganzes Jahr,Aichach-Friedberg,09771,-22.4,-43.9,-7.8,Tage/Jahr, 28.3,Abnahme 
Eistage,ganzes Jahr,Augsburg,09772,-22.1,-38.7,-7.6,Tage/Jahr, 28.8,Abnahme 
Eistage,ganzes Jahr,Dillingen an der Donau,09773,-22.6,-41.4,-7.7,Tage/Jahr, 28.1,Abnahme 
Eistage,ganzes Jahr,Rheinisch-Bergischer Kreis,05378,-13.6,-31.8,-4.9,Tage/Jahr, 10.4,Abnahme 
Eistage,ganzes Jahr,Oberbergischer Kreis,05374,-18.1,-36.9,-6.7,Tage/Jahr, 14.8,Abnahme 
Eistage,ganzes Jahr,Heinsberg,05370,-9.7,-25.4,-3.2,Tage/Jahr, 8.8,Abnahme 
Eistage,ganzes Jahr,Mecklenburgische Seenplatte,13071,-21.9,-45.3,-8.8,Tage/Jahr, 23.9,Abnahme 
Eistage,ganzes Jahr,Rostock,13072,-19.4,-41.3,-8.1,Tage/Jahr, 21.2,Abnahme 
Eistage,ganzes Jahr,Vorpommern-Rügen,13073,-16.1,-37.2,-6.8,Tage/Jahr, 20.6,Abnahme 
Eistage,ganzes Jahr,Nordwestmecklenburg,13074,-18.9,-38.8,-7.7,Tage/Jahr, 18.5,Abnahme 
Eistage,ganzes Jahr,Vorpommern-Greifswald,13075,-20.6,-42.3,-8.4,Tage/Jahr, 22.7,Abnahme 
Eistage,ganzes Jahr,Ludwigslust-Parchim,13076,-19.7,-44.1,-8.1,Tage/Jahr, 20.6,Abnahme 
Eistage,ganzes Jahr,Region um  Münster,05515_05566_05558_05570,-12.3,-31.8,-5.5,Tage/Jahr, 11.3,Abnahme 
Eistage,ganzes Jahr,Lüchow-Dannenberg,03354,-18.0,-41.8,-7.8,Tage/Jahr, 19.4,Abnahme 
Eistage,ganzes Jahr,Lüneburg,03355,-17.8,-40.4,-7.7,Tage/Jahr, 18.3,Abnahme 
Eistage,ganzes Jahr,Osterholz,03356,-14.8,-35.4,-6.9,Tage/Jahr, 15.3,Abnahme 
Eistage,ganzes Jahr,Rotenburg (Wümme),03357,-15.6,-38.3,-7.1,Tage/Jahr, 16.3,Abnahme 
Eistage,ganzes Jahr,Celle,03351,-16.9,-39.0,-7.5,Tage/Jahr, 17.4,Abnahme 
Eistage,ganzes Jahr,Cuxhaven,03352,-14.4,-29.8,-6.3,Tage/Jahr, 15.1,Abnahme 
Eistage,ganzes Jahr,Harburg,03353,-16.9,-40.0,-7.5,Tage/Jahr, 17.4,Abnahme 
Eistage,ganzes Jahr,Regionalverband Saarbrücken,10041,-13.0,-33.8,-5.1,Tage/Jahr, 12.6,Abnahme 
Eistage,ganzes Jahr,Tübingen,08416,-17.1,-34.1,-5.7,Tage/Jahr, 18.7,Abnahme 
Eistage,ganzes Jahr,Stade,03359,-16.0,-36.1,-7.1,Tage/Jahr, 16.1,Abnahme 
Eistage,ganzes Jahr,Reutlingen,08415,-26.5,-46.1,-9.6,Tage/Jahr, 30.1,Abnahme 
Eistage,ganzes Jahr,Region um Bonn ,05314_05382,-12.2,-29.5,-4.5,Tage/Jahr, 9.6,Abnahme 
Eistage,ganzes Jahr,Uckermark,12073,-22.9,-47.4,-9.3,Tage/Jahr, 24.6,Abnahme 
Eistage,ganzes Jahr,Teltow-Fläming,12072,-20.0,-45.3,-7.9,Tage/Jahr, 20.3,Abnahme 
Eistage,ganzes Jahr,Spree-Neiße,12071,-20.6,-44.7,-8.3,Tage/Jahr, 20.8,Abnahme 
Eistage,ganzes Jahr,Prignitz,12070,-20.4,-45.6,-8.1,Tage/Jahr, 21.2,Abnahme 
Eistage,ganzes Jahr,Unna,05978,-12.0,-29.8,-4.6,Tage/Jahr, 10.0,Abnahme 
Eistage,ganzes Jahr,Helmstedt,03154,-19.9,-39.0,-8.2,Tage/Jahr, 19.8,Abnahme 
Eistage,ganzes Jahr,Siegen-Wittgenstein,05970,-26.3,-51.0,-10.0,Tage/Jahr, 24.4,Abnahme 
Eistage,ganzes Jahr,Saalekreis,15088,-18.8,-40.8,-7.3,Tage/Jahr, 20.0,Abnahme 
Eistage,ganzes Jahr,Soest,05974,-13.8,-31.1,-5.2,Tage/Jahr, 12.9,Abnahme 
Eistage,ganzes Jahr,Harz,15085,-23.9,-45.8,-9.1,Tage/Jahr, 25.0,Abnahme 
Eistage,ganzes Jahr,Burgenlandkreis,15084,-19.6,-40.7,-7.0,Tage/Jahr, 21.0,Abnahme 
Eistage,ganzes Jahr,Region um  Krefeld,05114_05112_05162_05166_05170,-10.1,-26.8,-3.7,Tage/Jahr, 7.7,Abnahme 
Eistage,ganzes Jahr,Region um Weimar ,16055_16071,-21.6,-40.7,-8.0,Tage/Jahr, 23.1,Abnahme 
Eistage,ganzes Jahr,Region um Heilbronn ,08121_08125,-14.3,-35.4,-4.8,Tage/Jahr, 15.1,Abnahme 
Eistage,ganzes Jahr,Region um Bielefeld ,05711_05754_05758_05766,-15.3,-35.8,-6.3,Tage/Jahr, 14.1,Abnahme 
Eistage,ganzes Jahr,Borken,05554,-11.2,-29.2,-4.6,Tage/Jahr, 10.5,Abnahme 
Eistage,ganzes Jahr,Trier-Saarburg,07235,-14.6,-34.4,-5.5,Tage/Jahr, 15.5,Abnahme 
Eistage,ganzes Jahr,Vulkaneifel,07233,-21.9,-44.3,-8.1,Tage/Jahr, 22.7,Abnahme 
Eistage,ganzes Jahr,Eifelkreis Bitburg-Prüm,07232,-19.0,-39.1,-7.2,Tage/Jahr, 18.5,Abnahme 
Eistage,ganzes Jahr,Bernkastel-Wittlich,07231,-15.4,-35.9,-6.1,Tage/Jahr, 17.0,Abnahme 
Eistage,ganzes Jahr,Region um Gelsenkirchen ,05513_05113_05916_05911_05562_05512,-11.1,-28.5,-4.6,Tage/Jahr, 9.1,Abnahme 
Eistage,ganzes Jahr,Fulda,06631,-25.0,-45.1,-9.6,Tage/Jahr, 26.3,Abnahme 
Eistage,ganzes Jahr,Hersfeld-Rotenburg,06632,-21.0,-42.8,-8.0,Tage/Jahr, 22.0,Abnahme 
Eistage,ganzes Jahr,Kassel,06633,-19.9,-39.9,-7.2,Tage/Jahr, 21.3,Abnahme 
Eistage,ganzes Jahr,Saarlouis,10044,-13.5,-33.5,-5.2,Tage/Jahr, 12.5,Abnahme 
Eistage,ganzes Jahr,Saarpfalz-Kreis,10045,-13.9,-35.4,-5.3,Tage/Jahr, 14.8,Abnahme 
Eistage,ganzes Jahr,Werra-Meißner-Kreis,06636,-22.4,-43.0,-8.7,Tage/Jahr, 23.2,Abnahme 
Eistage,ganzes Jahr,Region um  Offenbach am Main,06413_06438_06435_06412,-17.7,-38.8,-6.5,Tage/Jahr, 17.2,Abnahme 
Eistage,ganzes Jahr,Mettmann,05158,-11.5,-29.1,-4.5,Tage/Jahr, 8.9,Abnahme 
Eistage,ganzes Jahr,Region um  Osnabrück,03404_03459_05566,-13.0,-32.8,-6.0,Tage/Jahr, 12.8,Abnahme 
Eistage,ganzes Jahr,Freyung-Grafenau,09272,-41.2,-65.6,-21.0,Tage/Jahr, 37.2,Abnahme 
Eistage,ganzes Jahr,Lippe,05766,-16.6,-37.4,-6.7,Tage/Jahr, 16.0,Abnahme 
Eistage,ganzes Jahr,Region um Zweibrücken ,07320_07340_10045_07317,-14.8,-36.1,-5.7,Tage/Jahr, 15.4,Abnahme 
Eistage,ganzes Jahr,Kleve,05154,-9.8,-25.4,-3.5,Tage/Jahr, 8.5,Abnahme 
Eistage,ganzes Jahr,Städteregion Aachen,05334,-14.6,-30.3,-5.0,Tage/Jahr, 13.6,Abnahme 
Eistage,ganzes Jahr,Region um Flensburg ,01001_01059,-15.3,-37.1,-7.0,Tage/Jahr, 16.8,Abnahme 
Eistage,ganzes Jahr,Amberg-Sulzbach,09371,-27.9,-46.1,-11.3,Tage/Jahr, 31.5,Abnahme 
Eistage,ganzes Jahr,Region um Remscheid ,05120_05124_05122_05378_05374,-16.2,-34.2,-5.9,Tage/Jahr, 13.1,Abnahme 
Eistage,ganzes Jahr,Region um  Oldenburg (Oldenburg),03403_03458_03451_03461,-13.8,-32.2,-6.3,Tage/Jahr, 14.1,Abnahme 
Eistage,ganzes Jahr,Region um Landshut ,09261_09274,-25.4,-48.2,-8.6,Tage/Jahr, 28.1,Abnahme 
Eistage,ganzes Jahr,Main-Tauber-Kreis,08128,-18.9,-40.0,-7.1,Tage/Jahr, 21.3,Abnahme 
Eistage,ganzes Jahr,Hohenlohekreis,08126,-17.6,-37.6,-6.3,Tage/Jahr, 19.5,Abnahme 
Eistage,ganzes Jahr,Schwäbisch Hall,08127,-21.1,-40.3,-7.5,Tage/Jahr, 23.3,Abnahme 
Eistage,ganzes Jahr,Heilbronn,08125,-14.4,-35.5,-4.8,Tage/Jahr, 15.3,Abnahme 
Eistage,ganzes Jahr,Region um Erfurt ,16051_16067_16068_16070_16071_16055,-22.9,-42.0,-8.9,Tage/Jahr, 26.3,Abnahme 
Eistage,ganzes Jahr,Region um  Wolfsburg,03103_03154_03151,-18.2,-39.3,-7.9,Tage/Jahr, 18.8,Abnahme 
Eistage,ganzes Jahr,Region um Erlangen ,09562_09572_09564_09563,-19.8,-41.8,-7.7,Tage/Jahr, 20.2,Abnahme 
Eistage,ganzes Jahr,Region um Kiel ,01002_01057_01058,-16.2,-36.5,-7.0,Tage/Jahr, 17.2,Abnahme 
Eistage,ganzes Jahr,Enzkreis,08236,-15.3,-32.1,-5.0,Tage/Jahr, 15.5,Abnahme 
Eistage,ganzes Jahr,Freudenstadt,08237,-25.2,-47.0,-9.2,Tage/Jahr, 26.9,Abnahme 
Eistage,ganzes Jahr,Calw,08235,-22.0,-43.3,-8.2,Tage/Jahr, 23.6,Abnahme 
Eistage,ganzes Jahr,Merzig-Wadern,10042,-15.3,-35.2,-5.8,Tage/Jahr, 14.6,Abnahme 
Eistage,ganzes Jahr,Stendal,15090,-18.7,-43.3,-7.8,Tage/Jahr, 19.6,Abnahme 
Eistage,ganzes Jahr,Schwalm-Eder-Kreis,06634,-20.7,-41.4,-7.6,Tage/Jahr, 21.5,Abnahme 
Eistage,ganzes Jahr,Region um Bamberg ,09461_09471,-21.6,-42.4,-8.6,Tage/Jahr, 23.2,Abnahme 
Eistage,ganzes Jahr,Waldeck-Frankenberg,06635,-23.2,-46.3,-8.9,Tage/Jahr, 24.2,Abnahme 
Eistage,ganzes Jahr,Sankt Wendel,10046,-18.8,-38.0,-7.0,Tage/Jahr, 20.0,Abnahme 
Eistage,ganzes Jahr,Verden,03361,-15.0,-37.9,-7.0,Tage/Jahr, 15.6,Abnahme 
Eistage,ganzes Jahr,Uelzen,03360,-18.0,-40.9,-8.0,Tage/Jahr, 18.9,Abnahme 
Eistage,ganzes Jahr,Region um  Mainz,07315_07339_06414_06433,-15.1,-34.6,-5.0,Tage/Jahr, 13.0,Abnahme 
Eistage,ganzes Jahr,Region um Kaufbeuren ,09762_09777,-29.8,-51.0,-11.5,Tage/Jahr, 31.3,Abnahme 
Eistage,ganzes Jahr,Region um  Wiesbaden,06414_07315_07339_06439_06436_06433,-16.7,-36.2,-5.7,Tage/Jahr, 15.1,Abnahme 
Eistage,ganzes Jahr,Rems-Murr-Kreis,08119,-17.0,-35.9,-5.8,Tage/Jahr, 17.9,Abnahme 
Eistage,ganzes Jahr,Ludwigsburg,08118,-14.6,-33.8,-4.6,Tage/Jahr, 14.5,Abnahme 
Eistage,ganzes Jahr,Wittmund,03462,-11.2,-25.1,-5.4,Tage/Jahr, 12.8,Abnahme 
Eistage,ganzes Jahr,Vechta,03460,-13.4,-34.2,-6.3,Tage/Jahr, 14.3,Abnahme 
Eistage,ganzes Jahr,Wesermarsch,03461,-13.7,-28.0,-6.3,Tage/Jahr, 13.7,Abnahme 
Eistage,ganzes Jahr,Region um  Fürth,09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564,-21.3,-41.9,-8.2,Tage/Jahr, 25.2,Abnahme 
Eistage,ganzes Jahr,Heidekreis,03358,-16.6,-39.9,-7.5,Tage/Jahr, 17.2,Abnahme 
Eistage,ganzes Jahr,Region um  Darmstadt,06411_06432_06438,-13.1,-34.8,-4.6,Tage/Jahr, 13.2,Abnahme 
Eistage,ganzes Jahr,Südwestpfalz,07340,-15.2,-36.4,-5.9,Tage/Jahr, 15.7,Abnahme 
Eistage,ganzes Jahr,Göppingen,08117,-22.2,-38.3,-7.6,Tage/Jahr, 24.9,Abnahme 
Eistage,ganzes Jahr,Höxter,05762,-19.1,-39.0,-7.1,Tage/Jahr, 19.0,Abnahme 
Eistage,ganzes Jahr,Region um Frankfurt (Oder) ,12053_12067_12064,-21.7,-46.5,-8.8,Tage/Jahr, 22.7,Abnahme 
Eistage,ganzes Jahr,Steinfurt,05566,-12.4,-31.8,-5.7,Tage/Jahr, 11.9,Abnahme 
Eistage,ganzes Jahr,Region um  Mönchengladbach,05116_05370_05166_05162,-9.8,-26.4,-3.6,Tage/Jahr, 8.0,Abnahme 
Eistage,ganzes Jahr,Recklinghausen,05562,-11.1,-28.6,-4.7,Tage/Jahr, 9.3,Abnahme 
Eistage,ganzes Jahr,Region um  Rhein-Pfalz-Kreis,07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212,-12.6,-32.6,-4.4,Tage/Jahr, 13.7,Abnahme 
Eistage,ganzes Jahr,Rhein-Kreis Neuss,05162,-10.0,-27.2,-3.8,Tage/Jahr, 7.3,Abnahme 
Eistage,ganzes Jahr,Viersen,05166,-9.7,-26.4,-3.6,Tage/Jahr, 7.8,Abnahme 
Spätfrosttage,ganzes Jahr,Region um  Wuppertal,05124_05122_05120_05158_05954_05374,-4.2,-16.0,-1.2,Tage/Jahr, 4.3,Abnahme 
Spätfrosttage,ganzes Jahr,Saalfeld-Rudolstadt,16073,-7.4,-19.4,-2.2,Tage/Jahr, 8.7,Abnahme 
Spätfrosttage,ganzes Jahr,Sonneberg,16072,-8.9,-21.2,-3.0,Tage/Jahr, 10.9,Abnahme 
Spätfrosttage,ganzes Jahr,Weimarer Land,16071,-5.4,-19.1,-1.7,Tage/Jahr, 6.6,Abnahme 
Spätfrosttage,ganzes Jahr,Ilm-Kreis,16070,-7.6,-19.5,-2.5,Tage/Jahr, 9.2,Abnahme 
Spätfrosttage,ganzes Jahr,Altenburger Land,16077,-4.7,-19.3,-1.3,Tage/Jahr, 5.4,Abnahme 
Spätfrosttage,ganzes Jahr,Greiz,16076,-6.1,-19.9,-1.8,Tage/Jahr, 8.3,Abnahme 
Spätfrosttage,ganzes Jahr,Saale-Orla-Kreis,16075,-7.3,-19.8,-2.4,Tage/Jahr, 10.3,Abnahme 
Spätfrosttage,ganzes Jahr,Saale-Holzland-Kreis,16074,-5.6,-20.0,-1.6,Tage/Jahr, 6.0,Abnahme 
Spätfrosttage,ganzes Jahr,Region um  Bottrop,05512_05119_05513_05113_05170_05562,-3.1,-12.9,-0.5,Tage/Jahr, 2.5,Abnahme 
Spätfrosttage,ganzes Jahr,Region um Dessau-Rolau ,15001_15091_15082,-4.2,-20.5,-1.0,Tage/Jahr, 4.6,Abnahme 
Spätfrosttage,ganzes Jahr,Region um  Augsburg,09761_09772_09771,-5.1,-21.5,-1.3,Tage/Jahr, 6.9,Abnahme 
Spätfrosttage,ganzes Jahr,Region um Jena ,16053_16074_16071_16055,-5.4,-19.5,-1.6,Tage/Jahr, 6.3,Abnahme 
Spätfrosttage,ganzes Jahr,Region um Ingolstadt ,09161_09176_09185_09186,-4.7,-21.6,-1.2,Tage/Jahr, 7.7,Abnahme 
Spätfrosttage,ganzes Jahr,Ostprignitz-Ruppin,12068,-5.3,-22.5,-1.2,Tage/Jahr, 6.6,Abnahme 
Spätfrosttage,ganzes Jahr,Odenwaldkreis,06437,-4.0,-15.7,-1.0,Tage/Jahr, 5.1,Abnahme 
Spätfrosttage,ganzes Jahr,Hochtaunuskreis,06434,-4.7,-16.3,-1.4,Tage/Jahr, 5.5,Abnahme 
Spätfrosttage,ganzes Jahr,Main-Kinzig-Kreis,06435,-4.5,-16.8,-0.9,Tage/Jahr, 6.3,Abnahme 
Spätfrosttage,ganzes Jahr,Darmstadt-Dieburg,06432,-2.8,-11.8,-0.4,Tage/Jahr, 3.8,Abnahme 
Spätfrosttage,ganzes Jahr,Groß-Gerau,06433,-1.9,-11.9,-0.1,Tage/Jahr, 2.5,Abnahme 
Spätfrosttage,ganzes Jahr,Bergstraße,06431,-2.8,-11.4,-0.6,Tage/Jahr, 3.1,Abnahme 
Spätfrosttage,ganzes Jahr,Barnim,12060,-5.5,-19.5,-1.3,Tage/Jahr, 4.9,Abnahme 
Spätfrosttage,ganzes Jahr,Dahme-Spreewald,12061,-4.5,-18.9,-0.9,Tage/Jahr, 5.2,Abnahme 
Spätfrosttage,ganzes Jahr,Elbe-Elster,12062,-4.4,-19.3,-1.1,Tage/Jahr, 6.0,Abnahme 
Spätfrosttage,ganzes Jahr,Havelland,12063,-4.6,-21.4,-1.0,Tage/Jahr, 5.7,Abnahme 
Spätfrosttage,ganzes Jahr,Märkisch-Oderland,12064,-5.1,-19.6,-1.1,Tage/Jahr, 5.2,Abnahme 
Spätfrosttage,ganzes Jahr,Oberhavel,12065,-5.2,-21.1,-1.2,Tage/Jahr, 6.4,Abnahme 
Spätfrosttage,ganzes Jahr,Oberspreewald-Lausitz,12066,-4.4,-18.0,-1.0,Tage/Jahr, 5.6,Abnahme 
Spätfrosttage,ganzes Jahr,Rheingau-Taunus-Kreis,06439,-4.5,-18.1,-1.2,Tage/Jahr, 5.4,Abnahme 
Spätfrosttage,ganzes Jahr,Region um  Nürnberg,09564_09563_09574_09565_09573_09572_09576_09562,-4.7,-19.3,-1.1,Tage/Jahr, 9.0,Abnahme 
Spätfrosttage,ganzes Jahr,Waldshut,08337,-7.7,-21.1,-2.1,Tage/Jahr, 10.6,Abnahme 
Spätfrosttage,ganzes Jahr,Lörrach,08336,-5.2,-18.4,-1.3,Tage/Jahr, 8.0,Abnahme 
Spätfrosttage,ganzes Jahr,Konstanz,08335,-4.7,-21.2,-0.9,Tage/Jahr, 6.9,Abnahme 
Spätfrosttage,ganzes Jahr,Region um Schwerin ,13004_13076_13074,-4.9,-22.6,-1.0,Tage/Jahr, 4.6,Abnahme 
Spätfrosttage,ganzes Jahr,Region um  Wilhelmshaven,03405_03455,-3.0,-17.9,-0.3,Tage/Jahr, 2.4,Abnahme 
Spätfrosttage,ganzes Jahr,Region um  Ansbach,09561_09571,-4.9,-20.8,-1.3,Tage/Jahr, 8.3,Abnahme 
Spätfrosttage,ganzes Jahr,Region um  Koblenz,07111_07137_07141_07143,-4.5,-18.7,-1.2,Tage/Jahr, 5.9,Abnahme 
Spätfrosttage,ganzes Jahr,Biberach,08426,-5.6,-22.4,-1.4,Tage/Jahr, 8.3,Abnahme 
Spätfrosttage,ganzes Jahr,Alb-Donau-Kreis,08425,-6.4,-21.9,-1.9,Tage/Jahr, 8.4,Abnahme 
Spätfrosttage,ganzes Jahr,Rottweil,08325,-6.6,-20.3,-1.8,Tage/Jahr, 11.4,Abnahme 
Spätfrosttage,ganzes Jahr,Schwarzwald-Baar-Kreis,08326,-8.2,-21.5,-3.1,Tage/Jahr, 13.6,Abnahme 
Spätfrosttage,ganzes Jahr,Tuttlingen,08327,-8.1,-21.9,-2.6,Tage/Jahr, 12.4,Abnahme 
Spätfrosttage,ganzes Jahr,Region um Bayreuth ,09462_09472,-6.8,-20.4,-2.1,Tage/Jahr, 10.1,Abnahme 
Spätfrosttage,ganzes Jahr,Diepholz,03251,-4.2,-20.9,-0.8,Tage/Jahr, 4.9,Abnahme 
Spätfrosttage,ganzes Jahr,Mayen-Koblenz,07137,-4.3,-17.9,-1.1,Tage/Jahr, 5.1,Abnahme 
Spätfrosttage,ganzes Jahr,Holzminden,03255,-5.3,-20.8,-1.5,Tage/Jahr, 6.0,Abnahme 
Spätfrosttage,ganzes Jahr,Hildesheim,03254,-4.6,-20.3,-1.1,Tage/Jahr, 5.0,Abnahme 
Spätfrosttage,ganzes Jahr,Schaumburg,03257,-4.3,-19.8,-1.0,Tage/Jahr, 4.1,Abnahme 
Spätfrosttage,ganzes Jahr,Nienburg (Weser),03256,-4.1,-21.1,-0.8,Tage/Jahr, 4.3,Abnahme 
Spätfrosttage,ganzes Jahr,Vogtlandkreis,14523,-8.1,-20.3,-2.7,Tage/Jahr, 12.1,Abnahme 
